0.7, 0.7, 3.0, 1.5, 0.2, 0.9, 867
0.7, 0.999, 3.0, 1.5, 0.01, 0.9, 867
0.7, 0.999, 3.0, 1.5, 0.1, 3.0, 867
0.9, 0.7, 3.0, 1.5, 0.01, 0.9, 867
0.9, 0.7, 3.0, 1.5, 0.01, 3.0, 867
0.9, 0.999, 3.0, 1.5, 0.1, 0.9, 867  PAPER
0.7, 0.7, 5.0, 1.0, 0.1, 3.0, 867
0.7, 0.7, 5.0, 1.0, 0.2, 1.2, 867
0.9, 0.7, 5.0, 1.0, 0.01, 0.9, 867
0.9, 0.7, 5.0, 1.0, 0.01, 1.2, 867
0.9, 0.7, 5.0, 1.0, 0.1, 0.9, 867
0.9, 0.7, 5.0, 1.0, 0.2, 0.9, 867
0.7, 0.7, 5.0, 1.5, 0.01, 1.5, 867
0.7, 0.7, 5.0, 1.5, 0.01, 3.0, 867
0.7, 0.7, 5.0, 1.5, 0.1, 1.5, 867
0.7, 0.7, 5.0, 1.5, 0.1, 3.0, 867
0.7, 0.7, 5.0, 1.5, 0.2, 0.9, 867
0.7, 0.999, 5.0, 1.5, 0.01, 0.9, 867
0.7, 0.999, 5.0, 1.5, 0.1, 0.9, 867
0.7, 0.999, 5.0, 1.5, 0.1, 1.2, 867
0.7, 0.999, 5.0, 1.5, 0.1, 1.5, 867
0.7, 0.999, 5.0, 1.5, 0.2, 1.2, 867
0.7, 0.999, 5.0, 1.5, 0.2, 3.0, 867
0.9, 0.7, 5.0, 1.5, 0.01, 0.9, 867
0.9, 0.7, 5.0, 1.5, 0.01, 1.2, 867
0.9, 0.7, 5.0, 1.5, 0.1, 0.9, 867
0.9, 0.999, 5.0, 1.5, 0.1, 0.9, 867
0.9, 0.7, 0.1, 1.0, 0.01, 0.9, 866
0.9, 0.7, 0.1, 1.0, 0.2, 0.9, 866
0.9, 0.7, 0.1, 1.5, 0.01, 3.0, 866
0.7, 0.999, 3.0, 1.0, 0.1, 1.5, 866
0.7, 0.999, 3.0, 1.0, 0.2, 0.9, 866
0.9, 0.7, 3.0, 1.0, 0.01, 1.2, 866
0.9, 0.7, 3.0, 1.0, 0.01, 3.0, 866
0.9, 0.7, 3.0, 1.0, 0.1, 0.9, 866
0.9, 0.7, 3.0, 1.0, 0.2, 0.9, 866
0.9, 0.7, 3.0, 1.0, 0.2, 1.2, 866
0.9, 0.999, 3.0, 1.0, 0.1, 1.2, 866
0.9, 0.999, 3.0, 1.0, 0.2, 3.0, 866
0.7, 0.7, 3.0, 1.5, 0.2, 3.0, 866
0.7, 0.999, 3.0, 1.5, 0.01, 1.5, 866
0.7, 0.999, 3.0, 1.5, 0.01, 3.0, 866
0.7, 0.999, 3.0, 1.5, 0.1, 0.9, 866
0.7, 0.999, 3.0, 1.5, 0.1, 1.2, 866
0.7, 0.999, 3.0, 1.5, 0.2, 1.5, 866
0.7, 0.999, 3.0, 1.5, 0.2, 3.0, 866
0.9, 0.7, 3.0, 1.5, 0.1, 3.0, 866
0.7, 0.7, 5.0, 1.0, 0.2, 0.9, 866
0.7, 0.999, 5.0, 1.0, 0.1, 1.5, 866
0.7, 0.999, 5.0, 1.0, 0.2, 3.0, 866
0.9, 0.7, 5.0, 1.0, 0.1, 1.2, 866
0.9, 0.7, 5.0, 1.0, 0.1, 3.0, 866
0.9, 0.7, 5.0, 1.0, 0.2, 1.2, 866
0.9, 0.999, 5.0, 1.0, 0.01, 1.2, 866
0.9, 0.999, 5.0, 1.0, 0.01, 1.5, 866
0.9, 0.999, 5.0, 1.0, 0.2, 1.5, 866
0.7, 0.7, 5.0, 1.5, 0.1, 0.9, 866
0.7, 0.7, 5.0, 1.5, 0.2, 1.5, 866
0.7, 0.7, 5.0, 1.5, 0.2, 3.0, 866
0.7, 0.999, 5.0, 1.5, 0.01, 1.2, 866
0.7, 0.999, 5.0, 1.5, 0.2, 0.9, 866
0.9, 0.999, 5.0, 1.5, 0.01, 0.9, 866
0.7, 0.7, 5.0, 2.0, 0.01, 0.9, 866
0.7, 0.7, 0.1, 1.0, 0.01, 0.9, 865
0.7, 0.7, 0.1, 1.0, 0.01, 1.2, 865
0.7, 0.7, 0.1, 1.0, 0.01, 3.0, 865
0.9, 0.7, 3.0, 1.0, 0.1, 1.2, 865
0.9, 0.7, 3.0, 1.0, 0.2, 3.0, 865
0.9, 0.999, 3.0, 1.0, 0.01, 1.2, 865
0.7, 0.7, 3.0, 1.5, 0.2, 1.5, 865
0.7, 0.999, 3.0, 1.5, 0.1, 1.5, 865
0.7, 0.999, 3.0, 1.5, 0.2, 0.9, 865
0.7, 0.999, 3.0, 1.5, 0.2, 1.2, 865
0.9, 0.7, 3.0, 1.5, 0.01, 1.2, 865
0.9, 0.999, 3.0, 1.5, 0.1, 1.2, 865
0.9, 0.999, 3.0, 1.5, 0.2, 0.9, 865
0.7, 0.999, 5.0, 1.0, 0.01, 1.5, 865
0.7, 0.999, 5.0, 1.0, 0.01, 3.0, 865
0.7, 0.999, 5.0, 1.0, 0.2, 1.2, 865
0.7, 0.999, 5.0, 1.0, 0.2, 1.5, 865
0.9, 0.7, 5.0, 1.0, 0.01, 3.0, 865
0.9, 0.7, 5.0, 1.0, 0.2, 3.0, 865
0.9, 0.999, 5.0, 1.0, 0.01, 0.9, 865
0.9, 0.999, 5.0, 1.0, 0.1, 1.5, 865
0.9, 0.999, 5.0, 1.0, 0.1, 3.0, 865
0.9, 0.999, 5.0, 1.0, 0.2, 0.9, 865
0.9, 0.999, 5.0, 1.0, 0.2, 1.2, 865
0.7, 0.999, 5.0, 1.5, 0.1, 3.0, 865
0.9, 0.7, 5.0, 1.5, 0.01, 3.0, 865
0.9, 0.999, 5.0, 1.5, 0.01, 3.0, 865
0.9, 0.999, 5.0, 1.5, 0.2, 3.0, 865
0.7, 0.7, 0.1, 1.0, 0.01, 1.5, 864
0.7, 0.7, 0.1, 1.0, 0.1, 1.2, 864
0.7, 0.7, 0.1, 1.0, 0.1, 1.5, 864
0.7, 0.7, 0.1, 1.0, 0.1, 3.0, 864
0.9, 0.7, 0.1, 1.0, 0.1, 0.9, 864
0.7, 0.7, 0.1, 1.5, 0.01, 3.0, 864
0.9, 0.7, 0.1, 1.5, 0.01, 0.9, 864
0.9, 0.7, 0.1, 1.5, 0.01, 1.2, 864
0.7, 0.999, 3.0, 1.0, 0.01, 1.5, 864
0.9, 0.7, 3.0, 1.0, 0.1, 3.0, 864
0.9, 0.999, 3.0, 1.0, 0.1, 0.9, 864
0.9, 0.999, 3.0, 1.0, 0.2, 1.5, 864
0.7, 0.999, 3.0, 1.5, 0.01, 1.2, 864
0.9, 0.7, 3.0, 1.5, 0.01, 1.5, 864
0.9, 0.7, 3.0, 1.5, 0.1, 1.5, 864
0.9, 0.999, 5.0, 1.0, 0.1, 1.2, 864
0.9, 0.999, 5.0, 1.0, 0.2, 3.0, 864
0.9, 0.7, 5.0, 1.5, 0.1, 3.0, 864
0.9, 0.999, 5.0, 1.5, 0.01, 1.2, 864
0.9, 0.999, 5.0, 1.5, 0.1, 1.5, 864
0.7, 0.7, 0.1, 1.0, 0.1, 0.9, 863
0.7, 0.7, 0.1, 1.0, 0.2, 0.9, 863
0.7, 0.7, 0.1, 1.0, 0.2, 1.2, 863
0.7, 0.7, 0.1, 1.0, 0.2, 1.5, 863
0.7, 0.7, 0.1, 1.0, 0.2, 3.0, 863
0.9, 0.7, 0.1, 1.0, 0.1, 1.2, 863
0.9, 0.7, 0.1, 1.0, 0.2, 1.2, 863
0.7, 0.7, 0.1, 1.5, 0.01, 0.9, 863
0.7, 0.7, 0.1, 1.5, 0.1, 0.9, 863
0.7, 0.7, 0.1, 1.5, 0.1, 1.2, 863
0.7, 0.7, 0.1, 1.5, 0.1, 1.5, 863
0.9, 0.7, 0.1, 1.5, 0.01, 1.5, 863
0.7, 0.999, 3.0, 1.0, 0.01, 0.9, 863
0.7, 0.999, 3.0, 1.0, 0.01, 1.2, 863
0.9, 0.7, 3.0, 1.0, 0.1, 1.5, 863
0.9, 0.7, 3.0, 1.0, 0.2, 1.5, 863
0.9, 0.999, 3.0, 1.0, 0.1, 1.5, 863
0.9, 0.999, 3.0, 1.0, 0.2, 0.9, 863
0.9, 0.999, 3.0, 1.0, 0.2, 1.2, 863
0.7, 0.7, 3.0, 1.5, 0.01, 3.0, 863
0.9, 0.7, 3.0, 1.5, 0.2, 1.2, 863
0.9, 0.999, 3.0, 1.5, 0.01, 1.2, 863
0.9, 0.999, 3.0, 1.5, 0.2, 1.2, 863
0.9, 0.999, 3.0, 1.5, 0.2, 1.5, 863
0.9, 0.999, 3.0, 1.5, 0.2, 3.0, 863
0.7, 0.7, 3.0, 2.0, 0.01, 0.9, 863
0.9, 0.7, 3.0, 2.0, 0.01, 3.0, 863
0.9, 0.7, 5.0, 1.0, 0.1, 1.5, 863
0.9, 0.7, 5.0, 1.0, 0.2, 1.5, 863
0.7, 0.999, 5.0, 1.5, 0.01, 1.5, 863
0.7, 0.999, 5.0, 1.5, 0.2, 1.5, 863
0.9, 0.7, 5.0, 1.5, 0.1, 1.2, 863
0.9, 0.7, 5.0, 1.5, 0.2, 1.5, 863
0.9, 0.999, 5.0, 1.5, 0.01, 1.5, 863
0.9, 0.999, 5.0, 1.5, 0.1, 1.2, 863
0.9, 0.999, 5.0, 1.5, 0.1, 3.0, 863
0.9, 0.999, 5.0, 1.5, 0.2, 0.9, 863
0.9, 0.999, 5.0, 1.5, 0.2, 1.2, 863
0.7, 0.7, 5.0, 2.0, 0.1, 0.9, 863
0.9, 0.7, 0.1, 1.0, 0.1, 1.5, 862
0.9, 0.7, 0.1, 1.0, 0.1, 3.0, 862
0.9, 0.7, 0.1, 1.0, 0.2, 1.5, 862
0.7, 0.7, 0.1, 1.5, 0.01, 1.2, 862
0.7, 0.7, 0.1, 1.5, 0.1, 3.0, 862
0.7, 0.7, 0.1, 1.5, 0.2, 1.2, 862
0.7, 0.7, 0.1, 1.5, 0.2, 1.5, 862
0.7, 0.7, 0.1, 1.5, 0.2, 3.0, 862
0.9, 0.7, 0.1, 1.5, 0.1, 0.9, 862
0.9, 0.7, 0.1, 1.5, 0.1, 1.2, 862
0.9, 0.7, 0.1, 1.5, 0.1, 1.5, 862
0.9, 0.7, 0.1, 1.5, 0.1, 3.0, 862
0.9, 0.7, 3.0, 1.5, 0.1, 1.2, 862
0.9, 0.7, 3.0, 1.5, 0.2, 1.5, 862
0.9, 0.999, 3.0, 1.5, 0.01, 1.5, 862
0.9, 0.999, 3.0, 1.5, 0.1, 3.0, 862
0.9, 0.7, 3.0, 2.0, 0.01, 1.5, 862
0.9, 0.999, 5.0, 1.0, 0.01, 3.0, 862
0.9, 0.7, 5.0, 1.5, 0.2, 1.2, 862
0.9, 0.999, 5.0, 1.5, 0.2, 1.5, 862
0.9, 0.7, 0.1, 1.0, 0.2, 3.0, 861
0.7, 0.7, 0.1, 1.5, 0.01, 1.5, 861
0.9, 0.7, 0.1, 2.0, 0.01, 0.9, 861
0.9, 0.7, 3.0, 1.5, 0.1, 0.9, 861
0.9, 0.999, 3.0, 1.5, 0.01, 3.0, 861
0.7, 0.7, 3.0, 2.0, 0.01, 3.0, 861
0.7, 0.7, 3.0, 2.0, 0.1, 0.9, 861
0.7, 0.999, 3.0, 2.0, 0.1, 1.5, 861
0.9, 0.7, 3.0, 2.0, 0.01, 0.9, 861
0.9, 0.7, 5.0, 1.5, 0.2, 3.0, 861
0.7, 0.7, 5.0, 2.0, 0.01, 1.2, 861
0.7, 0.7, 5.0, 2.0, 0.01, 1.5, 861
0.7, 0.7, 5.0, 2.0, 0.1, 1.2, 861
0.7, 0.7, 5.0, 2.0, 0.2, 0.9, 861
0.7, 0.999, 5.0, 2.0, 0.2, 0.9, 861
0.9, 0.7, 5.0, 2.0, 0.01, 3.0, 861
0.7, 0.7, 0.1, 1.5, 0.2, 0.9, 860
0.9, 0.7, 0.1, 1.5, 0.2, 0.9, 860
0.9, 0.7, 0.1, 1.5, 0.2, 1.5, 860
0.9, 0.7, 0.1, 1.5, 0.2, 3.0, 860
0.9, 0.999, 0.1, 1.5, 0.1, 1.5, 860
0.7, 0.7, 0.1, 2.0, 0.01, 0.9, 860
0.9, 0.7, 3.0, 1.5, 0.2, 0.9, 860
0.9, 0.7, 3.0, 1.5, 0.2, 3.0, 860
0.9, 0.999, 3.0, 1.5, 0.1, 1.5, 860
0.7, 0.7, 3.0, 2.0, 0.01, 1.2, 860
0.7, 0.7, 3.0, 2.0, 0.01, 1.5, 860
0.9, 0.7, 5.0, 1.5, 0.1, 1.5, 860
0.9, 0.7, 5.0, 1.5, 0.2, 0.9, 860
0.7, 0.7, 5.0, 2.0, 0.01, 3.0, 860
0.7, 0.999, 5.0, 2.0, 0.01, 0.9, 860
0.7, 0.999, 5.0, 2.0, 0.2, 1.5, 860
0.9, 0.7, 5.0, 2.0, 0.01, 0.9, 860
0.9, 0.7, 5.0, 2.0, 0.01, 1.2, 860
0.9, 0.7, 0.1, 1.5, 0.2, 1.2, 859
0.7, 0.7, 0.1, 2.0, 0.01, 3.0, 859
0.9, 0.7, 0.1, 2.0, 0.01, 3.0, 859
0.7, 0.999, 3.0, 2.0, 0.01, 1.2, 859
0.7, 0.999, 3.0, 2.0, 0.2, 1.5, 859
0.9, 0.999, 3.0, 2.0, 0.1, 1.5, 859
0.9, 0.999, 3.0, 2.0, 0.2, 1.5, 859
0.7, 0.999, 5.0, 2.0, 0.1, 1.5, 859
0.9, 0.999, 0.1, 1.5, 0.01, 1.5, 858
0.9, 0.999, 0.1, 1.5, 0.1, 3.0, 858
0.7, 0.7, 0.1, 2.0, 0.01, 1.2, 858
0.7, 0.7, 0.1, 2.0, 0.01, 1.5, 858
0.9, 0.7, 0.1, 2.0, 0.01, 1.2, 858
0.9, 0.7, 0.1, 2.0, 0.01, 1.5, 858
0.7, 0.7, 3.0, 2.0, 0.2, 0.9, 858
0.7, 0.999, 3.0, 2.0, 0.1, 1.2, 858
0.9, 0.999, 3.0, 2.0, 0.01, 3.0, 858
0.9, 0.999, 3.0, 2.0, 0.1, 3.0, 858
0.7, 0.999, 5.0, 2.0, 0.01, 1.2, 858
0.7, 0.999, 5.0, 2.0, 0.01, 1.5, 858
0.7, 0.999, 5.0, 2.0, 0.1, 0.9, 858
0.7, 0.999, 5.0, 2.0, 0.1, 3.0, 858
0.7, 0.999, 5.0, 2.0, 0.2, 3.0, 858
0.9, 0.7, 5.0, 2.0, 0.01, 1.5, 858
0.9, 0.7, 5.0, 2.0, 0.1, 0.9, 858
0.9, 0.999, 0.1, 1.5, 0.01, 0.9, 857
0.9, 0.999, 0.1, 1.5, 0.1, 0.9, 857
0.9, 0.999, 0.1, 1.5, 0.2, 0.9, 857
0.9, 0.999, 0.1, 1.5, 0.2, 1.5, 857
0.7, 0.7, 3.0, 2.0, 0.1, 1.2, 857
0.7, 0.999, 3.0, 2.0, 0.01, 1.5, 857
0.9, 0.7, 3.0, 2.0, 0.01, 1.2, 857
0.9, 0.999, 3.0, 2.0, 0.01, 1.5, 857
0.9, 0.999, 3.0, 2.0, 0.2, 3.0, 857
0.7, 0.7, 5.0, 2.0, 0.2, 1.2, 857
0.7, 0.999, 5.0, 2.0, 0.01, 3.0, 857
0.9, 0.999, 5.0, 2.0, 0.01, 1.5, 857
0.9, 0.999, 0.1, 1.5, 0.01, 1.2, 856
0.9, 0.999, 0.1, 1.5, 0.01, 3.0, 856
0.9, 0.999, 0.1, 1.5, 0.1, 1.2, 856
0.9, 0.999, 0.1, 1.5, 0.2, 3.0, 856
0.7, 0.999, 3.0, 2.0, 0.01, 3.0, 856
0.7, 0.999, 3.0, 2.0, 0.1, 0.9, 856
0.7, 0.999, 3.0, 2.0, 0.2, 1.2, 856
0.9, 0.999, 3.0, 2.0, 0.01, 1.2, 856
0.9, 0.999, 3.0, 2.0, 0.2, 1.2, 856
0.9, 0.7, 5.0, 2.0, 0.1, 1.2, 856
0.9, 0.999, 5.0, 2.0, 0.01, 3.0, 856
0.9, 0.999, 5.0, 2.0, 0.2, 1.5, 856
0.9, 0.999, 5.0, 2.0, 0.2, 3.0, 856
0.9, 0.999, 0.1, 1.0, 0.01, 1.5, 855
0.9, 0.999, 0.1, 1.0, 0.1, 0.9, 855
0.9, 0.999, 0.1, 1.5, 0.2, 1.2, 855
0.7, 0.7, 3.0, 2.0, 0.2, 1.2, 855
0.7, 0.999, 3.0, 2.0, 0.2, 3.0, 855
0.7, 0.7, 5.0, 2.0, 0.1, 1.5, 855
0.7, 0.999, 5.0, 2.0, 0.1, 1.2, 855
0.7, 0.999, 5.0, 2.0, 0.2, 1.2, 855
0.9, 0.999, 5.0, 2.0, 0.1, 3.0, 855
0.9, 0.999, 5.0, 2.0, 0.2, 1.2, 855
0.9, 0.999, 0.1, 1.0, 0.01, 0.9, 854
0.9, 0.999, 0.1, 1.0, 0.2, 1.2, 854
0.9, 0.999, 0.1, 1.0, 0.2, 1.5, 854
0.7, 0.999, 3.0, 2.0, 0.01, 0.9, 854
0.7, 0.999, 3.0, 2.0, 0.1, 3.0, 854
0.7, 0.999, 3.0, 2.0, 0.2, 0.9, 854
0.9, 0.7, 3.0, 2.0, 0.1, 0.9, 854
0.9, 0.999, 3.0, 2.0, 0.1, 1.2, 854
0.9, 0.7, 5.0, 2.0, 0.1, 1.5, 854
0.9, 0.999, 5.0, 2.0, 0.01, 1.2, 854
0.9, 0.999, 5.0, 2.0, 0.1, 0.9, 854
0.9, 0.999, 5.0, 2.0, 0.1, 1.5, 854
0.9, 0.999, 0.1, 1.0, 0.01, 1.2, 853
0.9, 0.999, 0.1, 1.0, 0.01, 3.0, 853
0.9, 0.999, 0.1, 1.0, 0.2, 0.9, 853
0.9, 0.7, 0.1, 2.0, 0.1, 1.2, 853
0.7, 0.7, 3.0, 2.0, 0.1, 1.5, 853
0.9, 0.999, 3.0, 2.0, 0.1, 0.9, 853
0.7, 0.7, 5.0, 2.0, 0.1, 3.0, 853
0.9, 0.999, 5.0, 2.0, 0.01, 0.9, 853
0.9, 0.999, 5.0, 2.0, 0.1, 1.2, 853
0.9, 0.999, 5.0, 2.0, 0.2, 0.9, 853
0.9, 0.999, 0.1, 1.0, 0.1, 1.2, 852
0.9, 0.999, 0.1, 1.0, 0.1, 1.5, 852
0.9, 0.999, 0.1, 1.0, 0.1, 3.0, 852
0.9, 0.999, 0.1, 1.0, 0.2, 3.0, 852
0.7, 0.7, 0.1, 2.0, 0.1, 1.2, 852
0.7, 0.7, 0.1, 2.0, 0.1, 1.5, 852
0.7, 0.7, 3.0, 2.0, 0.1, 3.0, 852
0.9, 0.7, 3.0, 2.0, 0.1, 1.2, 852
0.9, 0.7, 3.0, 2.0, 0.1, 1.5, 852
0.9, 0.7, 3.0, 2.0, 0.1, 3.0, 852
0.9, 0.7, 3.0, 2.0, 0.2, 3.0, 852
0.9, 0.999, 3.0, 2.0, 0.01, 0.9, 852
0.7, 0.7, 5.0, 2.0, 0.2, 1.5, 852
0.9, 0.7, 0.1, 2.0, 0.1, 1.5, 851
0.9, 0.7, 0.1, 2.0, 0.1, 3.0, 851
0.9, 0.7, 3.0, 2.0, 0.2, 0.9, 851
0.9, 0.7, 3.0, 2.0, 0.2, 1.2, 851
0.9, 0.7, 5.0, 2.0, 0.1, 3.0, 851
0.9, 0.7, 5.0, 2.0, 0.2, 0.9, 851
0.7, 0.7, 0.1, 2.0, 0.2, 0.9, 850
0.7, 0.7, 0.1, 2.0, 0.2, 1.5, 850
0.7, 0.7, 0.1, 2.0, 0.2, 3.0, 850
0.9, 0.7, 0.1, 2.0, 0.1, 0.9, 850
0.7, 0.7, 3.0, 2.0, 0.2, 3.0, 850
0.7, 0.7, 5.0, 2.0, 0.2, 3.0, 850
0.9, 0.7, 5.0, 2.0, 0.2, 1.2, 850
0.9, 0.7, 5.0, 2.0, 0.2, 1.5, 850
0.9, 0.7, 5.0, 2.0, 0.2, 3.0, 850
0.7, 0.7, 0.1, 2.0, 0.1, 0.9, 849
0.7, 0.7, 0.1, 2.0, 0.1, 3.0, 849
0.7, 0.7, 0.1, 2.0, 0.2, 1.2, 849
0.9, 0.7, 0.1, 2.0, 0.2, 1.2, 849
0.9, 0.7, 0.1, 2.0, 0.2, 1.5, 849
0.9, 0.7, 0.1, 2.0, 0.2, 3.0, 849
0.7, 0.7, 3.0, 2.0, 0.2, 1.5, 849
0.9, 0.999, 3.0, 2.0, 0.2, 0.9, 849
0.9, 0.999, 0.1, 2.0, 0.01, 0.9, 847
0.9, 0.999, 0.1, 2.0, 0.2, 0.9, 847
0.9, 0.999, 0.1, 2.0, 0.2, 3.0, 847
0.9, 0.7, 3.0, 2.0, 0.2, 1.5, 847
0.9, 0.7, 0.1, 2.0, 0.2, 0.9, 846
0.9, 0.999, 0.1, 2.0, 0.1, 0.9, 846
0.9, 0.999, 0.1, 2.0, 0.2, 1.2, 846
0.9, 0.999, 0.1, 2.0, 0.2, 1.5, 846
0.9, 0.999, 0.1, 2.0, 0.1, 1.5, 844
0.9, 0.999, 0.1, 2.0, 0.1, 3.0, 844
0.9, 0.999, 0.1, 2.0, 0.01, 1.2, 843
0.9, 0.999, 0.1, 2.0, 0.01, 1.5, 843
0.9, 0.999, 0.1, 2.0, 0.01, 3.0, 843
0.9, 0.999, 0.1, 2.0, 0.1, 1.2, 843
0.7, 0.999, 0.1, 1.0, 0.2, 0.9, 840
0.7, 0.999, 0.1, 1.0, 0.01, 0.9, 839
0.7, 0.999, 0.1, 1.0, 0.01, 3.0, 839
0.7, 0.999, 0.1, 1.0, 0.1, 1.2, 839
0.7, 0.999, 0.1, 1.0, 0.1, 3.0, 839
0.7, 0.999, 0.1, 1.5, 0.01, 1.5, 839
0.7, 0.999, 0.1, 1.0, 0.1, 0.9, 838
0.7, 0.999, 0.1, 1.0, 0.1, 1.5, 838
0.7, 0.999, 0.1, 1.0, 0.2, 1.2, 838
0.7, 0.999, 0.1, 1.5, 0.1, 1.2, 838
0.7, 0.999, 0.1, 1.5, 0.1, 1.5, 838
0.7, 0.999, 0.1, 1.0, 0.01, 1.2, 837
0.7, 0.999, 0.1, 1.0, 0.01, 1.5, 837
0.7, 0.999, 0.1, 1.0, 0.2, 1.5, 837
0.7, 0.999, 0.1, 1.0, 0.2, 3.0, 837
0.7, 0.999, 0.1, 1.5, 0.01, 3.0, 837
0.7, 0.999, 0.1, 1.5, 0.1, 0.9, 837
0.7, 0.999, 0.1, 1.5, 0.1, 3.0, 837
0.7, 0.999, 0.1, 1.5, 0.2, 0.9, 837
0.7, 0.999, 0.1, 1.5, 0.2, 3.0, 837
0.7, 0.999, 0.1, 1.5, 0.01, 1.2, 836
0.7, 0.999, 0.1, 1.5, 0.2, 1.2, 836
0.7, 0.999, 0.1, 1.5, 0.2, 1.5, 836
0.7, 0.999, 0.1, 1.5, 0.01, 0.9, 835
0.7, 0.999, 0.1, 2.0, 0.2, 0.9, 827
0.7, 0.999, 0.1, 2.0, 0.1, 1.2, 824
0.7, 0.999, 0.1, 2.0, 0.1, 3.0, 824
0.7, 0.999, 0.1, 2.0, 0.2, 1.2, 824
0.7, 0.999, 0.1, 2.0, 0.2, 3.0, 824
0.7, 0.999, 0.1, 2.0, 0.2, 1.5, 823
0.7, 0.999, 0.1, 2.0, 0.01, 0.9, 822
0.7, 0.999, 0.1, 2.0, 0.01, 1.5, 822
0.7, 0.999, 0.1, 2.0, 0.1, 0.9, 822
0.7, 0.999, 0.1, 2.0, 0.1, 1.5, 822
0.7, 0.999, 0.1, 2.0, 0.01, 1.2, 820
0.7, 0.999, 0.1, 2.0, 0.01, 3.0, 820
0, 0, 0, 0, 0, 0, 819
